record_id,timestamp,intersection_id,intersection_name_simulated,intersection_type,lane,estimated_vehicle_class,speed_limit_kmh,speed_kmh,radial_speed_kmh,speed_excess_kmh,speeding_flag,severe_speeding_flag,range_m,direction_deg,longitudinal_accel_m_s2,traffic_density_veh_min,occupancy_pct,signal_state,near_conflict_flag,risk_score_0_10,risk_level,potential_high_risk_event,accidents_12m,fatalities_12m,injuries_12m,serious_injuries_12m
RAD-004916,2026-08-24 03:17:12,INT007,Carrera_65_Calle_30,Semaforizada,4,Motocicleta,50,64.6,61.7,14.6,1,0,49.8,5.2,1.35,9.6,22.9,Rojo,0,6.4,Medio,0,6,2,15,2
RAD-016728,2026-08-24 03:22:01,INT010,Carrera_52_Calle_44,Zona_residencial,3,Motocicleta,30,32.1,25.4,2.1,1,0,95.2,125.8,0.74,7.5,16.0,No_aplica,0,6.32,Medio,0,5,2,16,2
RAD-020823,2026-08-24 03:23:20,INT006,Av_Las_Vegas_Calle_10,Glorieta,4,Camion,50,67.2,-57.8,17.2,1,1,44.2,332.1,-1.55,4.7,16.3,No_aplica,0,5.08,Medio,1,3,1,7,1
RAD-012750,2026-08-24 03:24:19,INT001,Av_Regional_Calle_10,Semaforizada,3,Automovil,50,59.7,-57.0,9.7,1,0,72.7,185.9,-0.37,11.3,25.8,Verde,0,2.52,Bajo,0,6,2,14,2
RAD-013023,2026-08-24 03:24:26,INT010,Carrera_52_Calle_44,Zona_residencial,1,Motocicleta,30,23.8,-18.8,0.0,0,0,100.2,93.6,1.26,6.4,21.2,No_aplica,0,6.68,Alto,0,5,2,16,2
RAD-019221,2026-08-24 03:25:08,INT009,Calle_50_Carrera_43,Semaforizada,1,Automovil,50,49.4,38.1,0.0,0,0,114.6,146.9,-2.03,13.3,37.5,Verde,0,6.22,Medio,0,7,3,20,3
RAD-022872,2026-08-24 03:25:54,INT008,Calle_33_Carrera_76,No_semaforizada,2,Automovil,50,54.1,48.2,4.1,1,0,93.6,109.8,0.28,9.5,30.4,No_aplica,0,4.3,Medio,0,5,2,13,2
RAD-018781,2026-08-24 03:26:38,INT002,Av_80_Calle_33,Semaforizada,3,Bus,50,62.6,-48.0,12.6,1,0,85.1,290.2,1.71,10.3,36.1,Rojo,1,7.68,Alto,1,5,1,11,1
RAD-013343,2026-08-24 03:27:10,INT010,Carrera_52_Calle_44,Zona_residencial,2,Camioneta,30,35.3,-26.0,5.3,1,0,55.7,87.5,-0.31,13.3,42.5,No_aplica,0,5.0,Medio,0,5,2,16,2
RAD-002866,2026-08-24 03:30:17,INT008,Calle_33_Carrera_76,No_semaforizada,4,Automovil,50,49.8,-46.5,0.0,0,0,94.5,175.1,1.19,10.8,27.7,No_aplica,0,5.19,Medio,0,5,2,13,2
RAD-013701,2026-08-24 03:30:48,INT010,Carrera_52_Calle_44,Zona_residencial,2,Camioneta,30,23.0,-17.6,0.0,0,0,89.5,344.6,-0.31,8.6,32.6,No_aplica,0,5.2,Medio,0,5,2,16,2
RAD-014907,2026-08-24 03:31:43,INT008,Calle_33_Carrera_76,No_semaforizada,4,Automovil,50,51.5,41.3,1.5,1,0,98.7,189.3,-0.41,7.6,28.6,No_aplica,0,3.7,Medio,0,5,2,13,2
RAD-011974,2026-08-24 03:32:10,INT007,Carrera_65_Calle_30,Semaforizada,2,Camioneta,50,60.1,58.5,10.1,1,0,17.0,191.2,0.09,7.9,24.2,Rojo,0,5.7,Medio,0,6,2,15,2
RAD-011152,2026-08-24 03:32:53,INT007,Carrera_65_Calle_30,Semaforizada,3,Automovil,50,47.5,-36.5,0.0,0,0,89.3,341.5,0.32,8.8,21.5,Rojo,0,5.7,Medio,0,6,2,15,2
RAD-023024,2026-08-24 03:33:39,INT002,Av_80_Calle_33,Semaforizada,3,Motocicleta,50,50.4,-45.6,0.4,1,0,62.5,31.5,-0.56,4.5,15.7,Rojo,0,3.97,Medio,0,5,1,11,1
RAD-012805,2026-08-24 03:33:43,INT001,Av_Regional_Calle_10,Semaforizada,3,Camion,50,58.9,-46.3,8.9,1,0,58.1,85.9,0.87,15.3,39.8,Rojo,0,5.73,Medio,0,6,2,14,2
RAD-016556,2026-08-24 03:38:59,INT001,Av_Regional_Calle_10,Semaforizada,2,Camion,50,55.8,51.4,5.8,1,0,63.3,92.8,-0.68,9.4,21.7,Rojo,0,3.57,Medio,0,6,2,14,2
RAD-009019,2026-08-24 03:42:57,INT002,Av_80_Calle_33,Semaforizada,3,Bus,50,55.1,-50.9,5.1,1,0,64.3,301.7,1.42,13.3,37.4,Rojo,0,8.29,Critico,0,5,1,11,1
RAD-007455,2026-08-24 03:46:19,INT009,Calle_50_Carrera_43,Semaforizada,1,Bus,50,59.9,-52.7,9.9,1,0,73.4,21.3,0.45,9.0,32.9,Verde,0,6.08,Medio,0,7,3,20,3
RAD-008253,2026-08-24 03:46:22,INT001,Av_Regional_Calle_10,Semaforizada,4,Automovil,50,44.4,-41.9,0.0,0,0,80.4,351.8,-0.12,11.2,39.1,Rojo,0,3.05,Bajo,0,6,2,14,2
RAD-004000,2026-08-24 03:47:28,INT001,Av_Regional_Calle_10,Semaforizada,2,Camioneta,50,55.4,49.1,5.4,1,0,35.7,132.1,-0.49,7.4,16.2,Rojo,0,3.2,Bajo,0,6,2,14,2
RAD-011235,2026-08-24 03:49:35,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Motocicleta,50,48.5,-35.2,0.0,0,0,63.4,355.1,-2.89,14.4,49.4,No_aplica,0,3.76,Medio,0,3,1,7,1
RAD-007221,2026-08-24 03:49:36,INT009,Calle_50_Carrera_43,Semaforizada,2,Automovil,50,44.8,43.0,0.0,0,0,95.4,218.9,-1.37,7.1,16.8,Rojo,1,7.07,Alto,1,7,3,20,3
RAD-000062,2026-08-24 03:51:44,INT011,Carrera_70_Calle_48,Zona_residencial,4,Motocicleta,30,29.7,-23.9,0.0,0,0,17.0,320.9,3.01,11.9,27.2,No_aplica,1,8.72,Critico,1,6,2,19,3
RAD-022417,2026-08-24 03:52:02,INT001,Av_Regional_Calle_10,Semaforizada,1,Automovil,50,63.2,-62.4,13.2,1,0,77.7,199.2,0.0,8.6,28.1,Verde,0,5.47,Medio,0,6,2,14,2
RAD-001876,2026-08-24 03:54:51,INT010,Carrera_52_Calle_44,Zona_residencial,4,Camioneta,30,28.1,27.4,0.0,0,0,111.8,91.9,0.64,9.9,27.8,No_aplica,0,4.46,Medio,0,5,2,16,2
RAD-012582,2026-08-24 03:55:07,INT009,Calle_50_Carrera_43,Semaforizada,3,Motocicleta,50,45.1,45.1,0.0,0,0,84.9,68.3,1.21,9.7,26.7,Rojo,0,8.44,Critico,0,7,3,20,3
RAD-011913,2026-08-24 03:56:27,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Automovil,50,52.6,51.2,2.6,1,0,53.3,79.4,0.48,8.0,24.0,Rojo,0,4.73,Medio,0,7,2,18,3
RAD-015827,2026-08-24 04:03:39,INT004,Av_Oriental_Calle_52,Semaforizada,2,Camioneta,50,49.2,37.1,0.0,0,0,53.3,200.0,0.85,5.4,19.2,Verde,1,7.13,Alto,1,8,3,21,4
RAD-001865,2026-08-24 04:05:07,INT005,Av_80_Calle_30,No_semaforizada,3,Automovil,50,45.7,-45.3,0.0,0,0,52.2,300.4,0.72,7.0,17.2,No_aplica,0,3.8,Medio,0,4,1,9,1
RAD-005811,2026-08-24 04:05:19,INT007,Carrera_65_Calle_30,Semaforizada,1,Motocicleta,50,52.6,-40.2,2.6,1,0,52.2,102.7,2.21,14.7,46.8,Rojo,1,8.96,Critico,1,6,2,15,2
RAD-010227,2026-08-24 04:07:21,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Bus,50,54.6,47.2,4.6,1,0,30.5,45.7,-1.22,8.6,22.4,Verde,0,5.19,Medio,0,7,2,18,3
RAD-011952,2026-08-24 04:07:25,INT009,Calle_50_Carrera_43,Semaforizada,2,Camion,50,49.4,38.8,0.0,0,0,77.8,191.6,1.66,7.6,24.3,Rojo,1,7.48,Alto,1,7,3,20,3
RAD-014813,2026-08-24 04:07:58,INT009,Calle_50_Carrera_43,Semaforizada,3,Motocicleta,50,54.7,49.6,4.7,1,0,16.1,105.9,-0.01,8.6,23.4,Verde,0,6.64,Alto,0,7,3,20,3
RAD-024823,2026-08-24 04:17:04,INT005,Av_80_Calle_30,No_semaforizada,1,Automovil,50,47.7,45.0,0.0,0,0,114.5,135.2,-0.13,3.4,9.9,No_aplica,0,3.79,Medio,0,4,1,9,1
RAD-016672,2026-08-24 04:19:21,INT005,Av_80_Calle_30,No_semaforizada,3,Motocicleta,50,56.0,51.2,6.0,1,0,54.0,164.5,1.09,8.5,22.6,No_aplica,0,4.53,Medio,0,4,1,9,1
RAD-017471,2026-08-24 04:19:29,INT005,Av_80_Calle_30,No_semaforizada,1,Camioneta,50,50.8,46.9,0.8,1,0,77.0,344.7,0.36,5.3,17.9,No_aplica,0,3.86,Medio,0,4,1,9,1
RAD-012026,2026-08-24 04:21:47,INT001,Av_Regional_Calle_10,Semaforizada,4,Camioneta,50,69.9,-69.2,19.9,1,1,104.3,165.6,-2.0,10.3,26.9,Verde,0,6.84,Alto,1,6,2,14,2
RAD-008685,2026-08-24 04:21:48,INT009,Calle_50_Carrera_43,Semaforizada,2,Automovil,50,45.6,-36.5,0.0,0,0,78.8,169.9,0.31,9.8,37.0,Rojo,0,5.47,Medio,0,7,3,20,3
RAD-015816,2026-08-24 04:24:28,INT009,Calle_50_Carrera_43,Semaforizada,3,Motocicleta,50,52.2,50.4,2.2,1,0,80.6,267.6,-0.35,12.4,41.2,Amarillo,0,6.4,Medio,0,7,3,20,3
RAD-002409,2026-08-24 04:25:22,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Automovil,50,56.9,-53.0,6.9,1,0,11.5,286.2,0.8,10.7,24.3,Rojo,1,7.48,Alto,1,7,2,18,3
RAD-016599,2026-08-24 04:25:40,INT007,Carrera_65_Calle_30,Semaforizada,3,Bus,50,56.0,-55.8,6.0,1,0,39.5,46.9,-0.55,10.1,32.8,Verde,0,6.65,Alto,0,6,2,15,2
RAD-000264,2026-08-24 04:25:46,INT010,Carrera_52_Calle_44,Zona_residencial,2,Automovil,30,27.8,-22.1,0.0,0,0,85.1,203.4,-1.34,11.9,32.2,No_aplica,0,5.27,Medio,0,5,2,16,2
RAD-022959,2026-08-24 04:27:27,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,45.2,-37.7,0.0,0,0,79.9,262.5,-3.95,3.9,11.3,No_aplica,0,3.89,Medio,0,4,1,9,1
RAD-024903,2026-08-24 04:27:32,INT007,Carrera_65_Calle_30,Semaforizada,2,Automovil,50,47.8,38.7,0.0,0,0,104.5,166.7,0.1,9.7,24.3,Verde,0,3.55,Medio,0,6,2,15,2
RAD-003046,2026-08-24 04:27:42,INT010,Carrera_52_Calle_44,Zona_residencial,4,Automovil,30,37.6,28.1,7.6,1,0,90.2,332.6,1.17,7.5,26.5,No_aplica,0,5.81,Medio,0,5,2,16,2
RAD-002044,2026-08-24 04:28:17,INT011,Carrera_70_Calle_48,Zona_residencial,4,Camion,30,30.2,-29.5,0.2,1,0,33.4,166.2,-0.88,10.3,22.8,No_aplica,0,6.07,Medio,0,6,2,19,3
RAD-009670,2026-08-24 04:28:42,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,41.4,-40.4,0.0,0,0,88.3,152.8,-3.32,8.3,19.2,Verde,1,8.68,Critico,1,8,3,21,4
RAD-010648,2026-08-24 04:33:09,INT004,Av_Oriental_Calle_52,Semaforizada,1,Motocicleta,50,60.6,-52.3,10.6,1,0,54.6,315.1,-2.29,15.6,46.3,Verde,0,10.0,Critico,0,8,3,21,4
RAD-017447,2026-08-24 04:34:53,INT009,Calle_50_Carrera_43,Semaforizada,1,Automovil,50,49.3,-41.1,0.0,0,0,14.3,71.1,-2.6,4.8,15.5,Rojo,0,8.96,Critico,0,7,3,20,3
RAD-014525,2026-08-24 04:37:27,INT002,Av_80_Calle_33,Semaforizada,4,Bus,50,58.3,45.2,8.3,1,0,13.8,329.8,0.77,7.1,22.2,Rojo,0,5.61,Medio,0,5,1,11,1
RAD-011377,2026-08-24 04:38:28,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Camioneta,50,51.7,-49.7,1.7,1,0,22.4,183.5,-1.92,10.2,24.6,No_aplica,0,3.46,Bajo,0,3,1,7,1
RAD-023169,2026-08-24 04:44:27,INT001,Av_Regional_Calle_10,Semaforizada,2,Motocicleta,50,58.2,-56.3,8.2,1,0,85.2,285.6,0.99,7.7,20.0,Rojo,0,6.04,Medio,0,6,2,14,2
RAD-001712,2026-08-24 04:46:20,INT002,Av_80_Calle_33,Semaforizada,3,Camioneta,50,57.6,56.9,7.6,1,0,43.1,179.3,-2.07,3.5,9.8,Rojo,0,6.93,Alto,0,5,1,11,1
RAD-020022,2026-08-24 04:47:10,INT005,Av_80_Calle_30,No_semaforizada,4,Bus,50,51.2,-45.8,1.2,1,0,34.5,279.9,-1.43,9.6,32.0,No_aplica,0,3.72,Medio,0,4,1,9,1
RAD-008024,2026-08-24 04:51:02,INT004,Av_Oriental_Calle_52,Semaforizada,3,Motocicleta,50,49.2,39.7,0.0,0,0,107.0,1.4,-1.52,7.8,19.6,Amarillo,0,5.89,Medio,0,8,3,21,4
RAD-019782,2026-08-24 04:53:29,INT010,Carrera_52_Calle_44,Zona_residencial,3,Motocicleta,30,44.0,-34.6,14.0,1,0,113.6,158.2,1.72,3.0,7.9,No_aplica,1,7.11,Alto,1,5,2,16,2
RAD-000740,2026-08-24 04:54:50,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Motocicleta,50,46.1,45.4,0.0,0,0,57.4,336.8,-0.38,8.7,29.7,No_aplica,0,2.04,Bajo,0,3,1,7,1
RAD-014351,2026-08-24 04:55:54,INT007,Carrera_65_Calle_30,Semaforizada,3,Bus,50,60.8,49.6,10.8,1,0,93.5,181.2,1.22,11.2,32.7,Verde,1,7.52,Alto,1,6,2,15,2
RAD-012084,2026-08-24 04:56:13,INT009,Calle_50_Carrera_43,Semaforizada,4,Automovil,50,83.4,82.9,33.4,1,1,15.6,20.3,0.75,6.6,18.8,Verde,0,10.0,Critico,1,7,3,20,3
RAD-000454,2026-08-24 04:57:38,INT009,Calle_50_Carrera_43,Semaforizada,1,Motocicleta,50,60.7,-50.3,10.7,1,0,94.5,68.8,0.61,10.4,23.2,Verde,0,5.13,Medio,0,7,3,20,3
RAD-022832,2026-08-24 04:57:51,INT006,Av_Las_Vegas_Calle_10,Glorieta,2,Motocicleta,50,53.1,38.6,3.1,1,0,39.7,21.3,0.69,8.7,31.1,No_aplica,0,4.63,Medio,0,3,1,7,1
RAD-008992,2026-08-24 04:58:40,INT008,Calle_33_Carrera_76,No_semaforizada,1,Camioneta,50,52.2,-47.5,2.2,1,0,110.5,47.4,-0.28,12.8,44.9,No_aplica,0,5.4,Medio,0,5,2,13,2
RAD-014870,2026-08-24 04:59:06,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Automovil,50,52.7,40.1,2.7,1,0,26.2,25.7,-1.04,11.2,37.2,Verde,0,5.28,Medio,0,7,2,18,3
RAD-020021,2026-08-24 04:59:37,INT010,Carrera_52_Calle_44,Zona_residencial,1,Automovil,30,26.6,-26.3,0.0,0,0,62.8,118.1,-1.51,13.2,37.0,No_aplica,0,5.27,Medio,0,5,2,16,2
RAD-007218,2026-08-24 04:59:38,INT010,Carrera_52_Calle_44,Zona_residencial,4,Automovil,30,31.6,-29.2,1.6,1,0,94.0,133.0,-1.84,7.9,24.1,No_aplica,0,5.93,Medio,0,5,2,16,2
RAD-003881,2026-08-24 05:05:10,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Motocicleta,50,56.3,-49.3,6.3,1,0,25.0,204.4,-0.91,6.6,21.6,Verde,0,6.96,Alto,0,7,2,18,3
RAD-024246,2026-08-24 05:09:05,INT001,Av_Regional_Calle_10,Semaforizada,3,Automovil,50,51.6,40.8,1.6,1,0,20.1,140.7,-1.22,5.2,12.0,Verde,0,4.56,Medio,0,6,2,14,2
RAD-003978,2026-08-24 05:12:57,INT004,Av_Oriental_Calle_52,Semaforizada,2,Automovil,50,57.1,42.4,7.1,1,0,70.5,214.4,-1.21,10.2,33.9,Amarillo,1,8.86,Critico,1,8,3,21,4
RAD-019971,2026-08-24 05:13:55,INT001,Av_Regional_Calle_10,Semaforizada,2,Automovil,50,50.0,-40.3,0.0,0,0,101.0,305.3,0.72,7.3,17.8,Verde,0,4.88,Medio,0,6,2,14,2
RAD-000602,2026-08-24 05:14:18,INT009,Calle_50_Carrera_43,Semaforizada,1,Camioneta,50,35.0,-31.8,0.0,0,0,23.4,123.5,-0.02,5.9,15.2,Verde,0,5.0,Medio,0,7,3,20,3
RAD-021592,2026-08-24 05:15:17,INT001,Av_Regional_Calle_10,Semaforizada,4,Motocicleta,50,59.2,47.0,9.2,1,0,49.1,67.6,0.09,5.2,13.4,Verde,0,4.04,Medio,0,6,2,14,2
RAD-024704,2026-08-24 05:20:10,INT009,Calle_50_Carrera_43,Semaforizada,2,Camioneta,50,39.9,30.3,0.0,0,0,51.3,265.6,0.2,7.1,20.2,Rojo,0,4.54,Medio,0,7,3,20,3
RAD-023469,2026-08-24 05:22:51,INT009,Calle_50_Carrera_43,Semaforizada,1,Motocicleta,50,33.6,25.8,0.0,0,0,32.1,148.8,1.52,7.6,21.3,Rojo,0,6.25,Medio,0,7,3,20,3
RAD-016836,2026-08-24 05:23:48,INT011,Carrera_70_Calle_48,Zona_residencial,4,Automovil,30,31.4,-28.8,1.4,1,0,88.9,152.7,0.73,7.3,25.0,No_aplica,1,8.54,Critico,1,6,2,19,3
RAD-018393,2026-08-24 05:24:05,INT009,Calle_50_Carrera_43,Semaforizada,1,Automovil,50,55.2,-51.9,5.2,1,0,11.9,271.6,0.01,10.4,32.7,Verde,0,6.3,Medio,0,7,3,20,3
RAD-009091,2026-08-24 05:27:20,INT003,Av_El_Poblado_Calle_10,Semaforizada,1,Motocicleta,50,51.4,-45.0,1.4,1,0,113.1,288.3,-2.18,8.5,19.0,Amarillo,0,6.98,Alto,0,7,2,18,3
RAD-006201,2026-08-24 05:27:34,INT010,Carrera_52_Calle_44,Zona_residencial,4,Motocicleta,30,30.6,-22.5,0.6,1,0,24.3,310.5,0.84,9.4,24.1,No_aplica,0,4.41,Medio,0,5,2,16,2
RAD-016362,2026-08-24 05:28:57,INT009,Calle_50_Carrera_43,Semaforizada,4,Camioneta,50,50.2,-38.8,0.2,1,0,40.9,238.8,0.34,6.9,25.1,Verde,0,5.71,Medio,0,7,3,20,3
RAD-016766,2026-08-24 05:31:51,INT002,Av_80_Calle_33,Semaforizada,3,Automovil,50,49.9,38.3,0.0,0,0,49.7,299.0,0.16,4.4,11.1,Verde,0,1.66,Bajo,0,5,1,11,1
RAD-009289,2026-08-24 05:32:13,INT009,Calle_50_Carrera_43,Semaforizada,1,Automovil,50,46.3,-36.2,0.0,0,0,75.6,341.9,1.54,8.5,21.2,Verde,0,4.27,Medio,0,7,3,20,3
RAD-001636,2026-08-24 05:33:27,INT001,Av_Regional_Calle_10,Semaforizada,3,Motocicleta,50,47.6,-39.2,0.0,0,0,109.9,197.5,1.16,6.5,14.8,Verde,0,4.12,Medio,0,6,2,14,2
RAD-005059,2026-08-24 05:36:58,INT009,Calle_50_Carrera_43,Semaforizada,2,Automovil,50,54.3,-49.4,4.3,1,0,79.5,335.6,-0.71,16.8,47.0,Rojo,1,7.97,Alto,1,7,3,20,3
RAD-008871,2026-08-24 05:37:26,INT006,Av_Las_Vegas_Calle_10,Glorieta,1,Automovil,50,43.9,-31.8,0.0,0,0,110.1,84.4,-0.71,10.5,33.8,No_aplica,0,2.06,Bajo,0,3,1,7,1
RAD-015729,2026-08-24 05:41:56,INT012,Carrera_30_Calle_10,Zona_escolar,4,Motocicleta,30,20.0,19.4,0.0,0,0,42.2,35.8,-0.8,8.2,21.0,No_aplica,0,4.99,Medio,0,4,1,10,1
RAD-017533,2026-08-24 05:48:50,INT007,Carrera_65_Calle_30,Semaforizada,3,Motocicleta,50,37.6,34.7,0.0,0,0,46.2,151.7,-1.6,8.6,30.5,Rojo,0,4.43,Medio,0,6,2,15,2
RAD-018625,2026-08-24 05:50:33,INT009,Calle_50_Carrera_43,Semaforizada,1,Bus,50,58.0,-48.1,8.0,1,0,19.1,133.6,0.12,1.0,2.3,Rojo,0,5.2,Medio,0,7,3,20,3
RAD-012121,2026-08-24 05:51:32,INT005,Av_80_Calle_30,No_semaforizada,2,Motocicleta,50,60.8,-57.9,10.8,1,0,15.3,201.0,-0.44,9.9,21.2,No_aplica,0,6.5,Medio,0,4,1,9,1
RAD-018342,2026-08-24 05:51:42,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Motocicleta,50,54.7,51.1,4.7,1,0,85.5,274.4,-0.71,5.6,20.0,Rojo,1,7.36,Alto,1,7,2,18,3
RAD-009908,2026-08-24 05:54:25,INT002,Av_80_Calle_33,Semaforizada,1,Automovil,50,51.1,-44.4,1.1,1,0,95.4,94.1,0.19,5.0,18.0,Verde,0,2.9,Bajo,0,5,1,11,1
RAD-008158,2026-08-24 05:55:06,INT005,Av_80_Calle_30,No_semaforizada,3,Automovil,50,51.2,-39.8,1.2,1,0,39.7,329.2,-1.51,7.7,27.7,No_aplica,0,4.04,Medio,0,4,1,9,1
RAD-012358,2026-08-24 05:55:53,INT011,Carrera_70_Calle_48,Zona_residencial,4,Automovil,30,32.3,-31.2,2.3,1,0,47.4,137.0,-1.05,12.2,36.4,No_aplica,0,6.37,Medio,0,6,2,19,3
RAD-012915,2026-08-24 05:56:05,INT012,Carrera_30_Calle_10,Zona_escolar,1,Automovil,30,40.0,-39.5,10.0,1,0,32.9,205.6,-1.11,9.8,27.8,No_aplica,0,5.39,Medio,0,4,1,10,1
RAD-023257,2026-08-24 05:58:11,INT003,Av_El_Poblado_Calle_10,Semaforizada,4,Bus,50,48.6,-48.6,0.0,0,0,40.9,179.5,1.79,10.2,25.9,Verde,1,7.09,Alto,1,7,2,18,3
RAD-018963,2026-08-24 05:59:15,INT012,Carrera_30_Calle_10,Zona_escolar,4,Camioneta,30,31.2,-25.1,1.2,1,0,70.1,89.4,-1.98,8.5,23.6,No_aplica,0,3.08,Bajo,0,4,1,10,1
RAD-000110,2026-08-24 06:00:02,INT008,Calle_33_Carrera_76,No_semaforizada,3,Automovil,50,59.2,46.2,9.2,1,0,21.1,59.6,2.88,8.7,29.0,No_aplica,1,8.32,Critico,1,5,2,13,2
RAD-009030,2026-08-24 06:00:23,INT002,Av_80_Calle_33,Semaforizada,2,Camion,50,50.4,-42.4,0.4,1,0,67.9,2.9,-1.65,8.7,29.0,Amarillo,0,5.66,Medio,0,5,1,11,1
RAD-021042,2026-08-24 06:00:41,INT009,Calle_50_Carrera_43,Semaforizada,4,Automovil,50,36.6,-29.6,0.0,0,0,55.3,293.9,-0.27,7.5,23.7,Verde,1,7.1,Alto,1,7,3,20,3
RAD-016598,2026-08-24 06:05:30,INT002,Av_80_Calle_33,Semaforizada,4,Motocicleta,50,44.3,-35.0,0.0,0,0,55.9,97.6,0.73,5.6,15.8,Rojo,0,5.88,Medio,0,5,1,11,1
RAD-005282,2026-08-24 06:05:36,INT006,Av_Las_Vegas_Calle_10,Glorieta,2,Automovil,50,48.3,43.4,0.0,0,0,31.6,104.6,0.03,1.1,2.6,No_aplica,0,1.85,Bajo,0,3,1,7,1
RAD-017717,2026-08-24 06:06:45,INT011,Carrera_70_Calle_48,Zona_residencial,1,Camioneta,30,37.4,33.0,7.4,1,0,40.4,220.1,-1.24,6.3,15.2,No_aplica,1,7.41,Alto,1,6,2,19,3
RAD-010579,2026-08-24 06:08:18,INT012,Carrera_30_Calle_10,Zona_escolar,3,Motocicleta,30,21.6,15.8,0.0,0,0,95.2,167.4,0.25,7.7,18.6,No_aplica,0,2.78,Bajo,0,4,1,10,1
RAD-004145,2026-08-24 06:08:51,INT002,Av_80_Calle_33,Semaforizada,1,Motocicleta,50,35.5,27.1,0.0,0,0,27.2,17.3,-0.85,10.6,38.5,Rojo,0,5.08,Medio,0,5,1,11,1
RAD-022288,2026-08-24 06:09:46,INT008,Calle_33_Carrera_76,No_semaforizada,4,Automovil,50,35.7,-34.7,0.0,0,0,87.5,202.8,2.01,9.3,22.7,No_aplica,0,4.93,Medio,0,5,2,13,2
RAD-020386,2026-08-24 06:10:58,INT011,Carrera_70_Calle_48,Zona_residencial,1,Camioneta,30,36.0,29.8,6.0,1,0,90.2,144.3,2.0,6.6,20.5,No_aplica,0,6.21,Medio,0,6,2,19,3
RAD-006785,2026-08-24 06:12:07,INT011,Carrera_70_Calle_48,Zona_residencial,2,Motocicleta,30,22.9,17.7,0.0,0,0,53.9,33.6,-0.72,3.0,9.2,No_aplica,0,6.61,Alto,0,6,2,19,3
RAD-021737,2026-08-24 06:12:34,INT005,Av_80_Calle_30,No_semaforizada,4,Automovil,50,48.9,-37.0,0.0,0,0,45.7,280.5,-0.38,7.2,22.0,No_aplica,0,2.93,Bajo,0,4,1,9,1
RAD-008962,2026-08-24 06:13:42,INT003,Av_El_Poblado_Calle_10,Semaforizada,2,Bus,50,38.1,-37.0,0.0,0,0,61.7,241.3,1.33,12.4,29.4,Verde,0,5.46,Medio,0,7,2,18,3
RAD-022502,2026-08-24 06:13:47,INT004,Av_Oriental_Calle_52,Semaforizada,3,Automovil,50,35.2,28.4,0.0,0,0,12.9,335.9,2.57,7.0,20.2,Verde,0,5.01,Medio,0,8,3,21,4
RAD-015355,2026-08-24 06:15:18,INT005,Av_80_Calle_30,No_semaforizada,3,Automovil,50,47.5,38.4,0.0,0,0,31.7,249.1,-0.45,8.1,26.4,No_aplica,0,3.24,Bajo,0,4,1,9,1
RAD-012626,2026-08-24 06:18:10,INT004,Av_Oriental_Calle_52,Semaforizada,4,Automovil,50,50.6,-41.4,0.6,1,0,92.6,297.6,-1.68,8.8,22.4,Rojo,1,8.6,Critico,1,8,3,21,4
RAD-004011,2026-08-24 06:20:20,INT012,Carrera_30_Calle_10,Zona_escolar,1,Motocicleta,30,19.6,-17.0,0.0,0,0,64.6,29.5,0.55,4.0,13.2,No_aplica,0,1.76,Bajo,0,4,1,10,1
RAD-024728,2026-08-24 06:21:39,INT007,Carrera_65_Calle_30,Semaforizada,3,Automovil,50,48.2,-36.9,0.0,0,0,80.7,161.2,0.43,8.5,18.8,Verde,0,6.05,Medio,0,6,2,15,2
RAD-011025,2026-08-24 06:22:29,INT005,Av_80_Calle_30,No_semaforizada,4,Camioneta,50,69.5,-50.7,19.5,1,1,78.7,169.0,-0.66,10.9,39.6,No_aplica,0,8.68,Critico,1,4,1,9,1
RAD-011475,2026-08-24 06:26:13,INT004,Av_Oriental_Calle_52,Semaforizada,1,Automovil,50,47.9,43.3,0.0,0,0,73.8,106.4,-1.93,10.2,22.2,Verde,1,7.95,Alto,1,8,3,21,4
RAD-010790,2026-08-24 06:27:42,INT008,Calle_33_Carrera_76,No_semaforizada,2,Automovil,50,51.6,-43.6,1.6,1,0,85.0,316.2,0.16,9.5,30.0,No_aplica,0,4.24,Medio,0,5,2,13,2
RAD-009643,2026-08-24 06:30:32,INT007,Carrera_65_Calle_30,Semaforizada,4,Camioneta,50,43.0,34.3,0.0,0,0,26.0,248.4,2.62,12.5,45.0,Verde,0,4.64,Medio,0,6,2,15,2
RAD-012138,2026-08-24 06:30:42,INT009,Calle_50_Carrera_43,Semaforizada,1,Camioneta,50,43.2,33.7,0.0,0,0,90.3,268.5,2.08,10.6,38.0,Verde,0,5.32,Medio,0,7,3,20,3
