id_reporte,id_sensor,num_reporte,id_cruce,direccion,latitud,longitud,nombre_comuna,limite_velocidad,velocidad,exceso_velocidad
297,S-446,7,446,CR 67  CL 51,6.25798605,-75.58358428,LAURELES,50,77,True
298,S-446,8,446,CR 67  CL 51,6.25798605,-75.58358428,LAURELES,50,45,False
299,S-446,9,446,CR 67  CL 51,6.25798605,-75.58358428,LAURELES,50,32,False
300,S-446,10,446,CR 67  CL 51,6.25798605,-75.58358428,LAURELES,50,49,False
301,S-447,1,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,53,True
302,S-447,2,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,62,True
303,S-447,3,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,53,True
304,S-447,4,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,40,False
305,S-447,5,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,78,True
306,S-447,6,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,37,False
307,S-447,7,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,65,True
308,S-447,8,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,67,True
309,S-447,9,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,69,True
310,S-447,10,447,CR 67  CL 80,6.27728021,-75.57526826,CASTILLA,50,49,False
311,S-448,1,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,64,True
312,S-448,2,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,77,True
313,S-448,3,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,54,True
314,S-448,4,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,64,True
315,S-448,5,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,54,True
316,S-448,6,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,58,True
317,S-448,7,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,47,False
318,S-448,8,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,75,True
319,S-448,9,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,47,False
320,S-448,10,448,CR 68 A  CL 44,6.24902349,-75.58678862,LAURELES,50,31,False
321,S-185,1,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,64,True
322,S-185,2,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,45,False
323,S-185,3,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,70,True
324,S-185,4,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,65,True
325,S-185,5,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,62,True
326,S-185,6,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,33,False
327,S-185,7,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,62,True
328,S-185,8,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,43,False
329,S-185,9,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,50,False
330,S-185,10,185,CR 46  CL 73,6.26867067,-75.55592006,ARANJUEZ,50,77,True
331,S-186,1,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,49,False
332,S-186,2,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,37,False
333,S-186,3,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,36,False
334,S-186,4,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,32,False
335,S-186,5,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,46,False
336,S-186,6,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,62,True
337,S-186,7,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,77,True
338,S-186,8,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,41,False
339,S-186,9,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,80,True
340,S-186,10,186,CR 46  CL 78,6.2712797,-75.55545366,ARANJUEZ,50,51,True
341,S-187,1,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,51,True
342,S-187,2,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,75,True
343,S-187,3,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,59,True
344,S-187,4,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,67,True
345,S-187,5,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,67,True
346,S-187,6,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,74,True
347,S-187,7,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,80,True
348,S-187,8,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,37,False
349,S-187,9,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,56,True
350,S-187,10,187,CR 46  CL 80,6.27296811,-75.55512142,ARANJUEZ,50,56,True
351,S-188,1,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,63,True
352,S-188,2,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,50,False
353,S-188,3,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,59,True
354,S-188,4,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,62,True
355,S-188,5,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,57,True
356,S-188,6,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,76,True
357,S-188,7,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,62,True
358,S-188,8,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,34,False
359,S-188,9,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,77,True
360,S-188,10,188,CR 46  CL 84,6.27633328,-75.55453562,ARANJUEZ,50,48,False
361,S-189,1,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,33,False
362,S-189,2,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,64,True
363,S-189,3,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,78,True
364,S-189,4,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,46,False
365,S-189,5,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,73,True
366,S-189,6,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,57,True
367,S-189,7,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,59,True
368,S-189,8,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,58,True
369,S-189,9,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,75,True
370,S-189,10,189,CR 46  CL 86,6.27894845,-75.55409417,ARANJUEZ,50,35,False
371,S-192,1,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,64,True
372,S-192,2,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,70,True
373,S-192,3,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,66,True
374,S-192,4,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,53,True
375,S-192,5,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,58,True
376,S-192,6,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,78,True
377,S-192,7,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,75,True
378,S-192,8,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,60,True
379,S-192,9,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,64,True
380,S-192,10,192,CR 47  CL 49,6.24787019,-75.56642059,LA CANDELARIA,50,62,True
381,S-193,1,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,50,False
382,S-193,2,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,61,True
383,S-193,3,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,52,True
384,S-193,4,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,62,True
385,S-193,5,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,32,False
386,S-193,6,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,47,False
387,S-193,7,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,54,True
388,S-193,8,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,71,True
389,S-193,9,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,60,True
390,S-193,10,193,CR 47  CL 50,6.24861569,-75.56609391,LA CANDELARIA,50,32,False
391,S-194,1,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,69,True
392,S-194,2,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,75,True
393,S-194,3,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,53,True
394,S-194,4,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,79,True
395,S-194,5,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,61,True
396,S-194,6,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,76,True
397,S-194,7,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,51,True
398,S-194,8,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,52,True
399,S-194,9,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,31,False
400,S-194,10,194,CR 47  CL 52,6.24951115,-75.56560084,LA CANDELARIA,50,56,True
401,S-195,1,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,71,True
402,S-195,2,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,31,False
403,S-195,3,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,55,True
404,S-195,4,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,46,False
405,S-195,5,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,69,True
406,S-195,6,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,62,True
407,S-195,7,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,38,False
408,S-195,8,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,72,True
409,S-195,9,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,77,True
410,S-195,10,195,CR 47  CL 53,6.25112814,-75.5647977,LA CANDELARIA,50,68,True
411,S-196,1,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,58,True
412,S-196,2,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,71,True
413,S-196,3,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,55,True
414,S-196,4,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,64,True
415,S-196,5,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,79,True
416,S-196,6,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,54,True
417,S-196,7,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,53,True
418,S-196,8,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,42,False
419,S-196,9,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,36,False
420,S-196,10,196,CR 47  CL 54,6.25182983,-75.56435758,LA CANDELARIA,50,65,True
421,S-52,1,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,74,True
422,S-52,2,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,49,False
423,S-52,3,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,30,False
424,S-52,4,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,37,False
425,S-52,5,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,75,True
426,S-52,6,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,45,False
427,S-52,7,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,43,False
428,S-52,8,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,41,False
429,S-52,9,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,80,True
430,S-52,10,52,CR 34  CL 7,6.2059765,-75.56468164,EL POBLADO,50,52,True
431,S-53,1,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,44,False
432,S-53,2,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,57,True
433,S-53,3,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,63,True
434,S-53,4,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,31,False
435,S-53,5,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,61,True
436,S-53,6,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,52,True
437,S-53,7,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,51,True
438,S-53,8,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,80,True
439,S-53,9,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,54,True
440,S-53,10,53,CR 35  CL 10,6.20865707,-75.56559855,EL POBLADO,50,51,True
441,S-54,1,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,51,True
442,S-54,2,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,78,True
443,S-54,3,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,71,True
444,S-54,4,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,35,False
445,S-54,5,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,44,False
446,S-54,6,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,72,True
447,S-54,7,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,66,True
448,S-54,8,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,62,True
449,S-54,9,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,37,False
450,S-54,10,54,CR 35  CL 10 A,6.20946593,-75.56519925,EL POBLADO,50,73,True
451,S-55,1,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,73,True
452,S-55,2,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,34,False
453,S-55,3,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,68,True
454,S-55,4,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,33,False
455,S-55,5,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,35,False
456,S-55,6,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,74,True
457,S-55,7,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,61,True
458,S-55,8,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,59,True
459,S-55,9,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,76,True
460,S-55,10,55,CR 35  CL 49,6.24273249,-75.55650898,BUENOS AIRES,50,64,True
461,S-56,1,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,69,True
462,S-56,2,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,45,False
463,S-56,3,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,42,False
464,S-56,4,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,79,True
465,S-56,5,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,71,True
466,S-56,6,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,59,True
467,S-56,7,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,48,False
468,S-56,8,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,46,False
469,S-56,9,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,48,False
470,S-56,10,56,CR 35  CL 5 S,6.19691764,-75.56844618,EL POBLADO,50,57,True
471,S-57,1,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,55,True
472,S-57,2,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,66,True
473,S-57,3,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,55,True
474,S-57,4,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,52,True
475,S-57,5,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,38,False
476,S-57,6,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,41,False
477,S-57,7,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,30,False
478,S-57,8,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,30,False
479,S-57,9,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,76,True
480,S-57,10,57,CR 35  CL 7,6.20627825,-75.56544137,EL POBLADO,50,63,True
481,S-60,1,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,61,True
482,S-60,2,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,77,True
483,S-60,3,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,54,True
484,S-60,4,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,69,True
485,S-60,5,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,74,True
486,S-60,6,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,30,False
487,S-60,7,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,45,False
488,S-60,8,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,68,True
489,S-60,9,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,34,False
490,S-60,10,60,CR 36  CL 10,6.20883372,-75.5661,EL POBLADO,50,51,True
491,S-61,1,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,58,True
492,S-61,2,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,32,False
493,S-61,3,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,41,False
494,S-61,4,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,55,True
495,S-61,5,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,45,False
496,S-61,6,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,80,True
497,S-61,7,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,66,True
498,S-61,8,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,51,True
499,S-61,9,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,58,True
500,S-61,10,61,CR 36  CL 10 A,6.2096303,-75.56572312,EL POBLADO,50,43,False
501,S-71,1,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,57,True
502,S-71,2,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,34,False
503,S-71,3,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,76,True
504,S-71,4,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,78,True
505,S-71,5,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,59,True
506,S-71,6,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,75,True
507,S-71,7,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,34,False
508,S-71,8,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,41,False
509,S-71,9,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,45,False
510,S-71,10,71,CR 36  CL 45OZANAM,6.24036501,-75.55863105,BUENOS AIRES,50,55,True
511,S-72,1,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,55,True
512,S-72,2,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,77,True
513,S-72,3,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,50,False
514,S-72,4,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,68,True
515,S-72,5,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,65,True
516,S-72,6,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,62,True
517,S-72,7,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,59,True
518,S-72,8,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,66,True
519,S-72,9,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,52,True
520,S-72,10,72,CR 37  CL 47 ABOMBEROS SALVADOR,6.2422526,-75.56006517,LA CANDELARIA,50,39,False
521,S-73,1,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,34,False
522,S-73,2,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,65,True
523,S-73,3,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,63,True
524,S-73,4,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,60,True
525,S-73,5,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,39,False
526,S-73,6,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,48,False
527,S-73,7,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,61,True
528,S-73,8,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,30,False
529,S-73,9,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,34,False
530,S-73,10,73,CR 37  CL 49,6.24370189,-75.55825716,LA CANDELARIA,50,74,True
531,S-74,1,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,33,False
532,S-74,2,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,45,False
533,S-74,3,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,53,True
534,S-74,4,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,45,False
535,S-74,5,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,31,False
536,S-74,6,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,78,True
537,S-74,7,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,57,True
538,S-74,8,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,61,True
539,S-74,9,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,56,True
540,S-74,10,74,CR 38  CL 49,6.24414375,-75.55925561,LA CANDELARIA,50,49,False
541,S-75,1,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,53,True
542,S-75,2,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,41,False
543,S-75,3,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,79,True
544,S-75,4,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,64,True
545,S-75,5,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,62,True
546,S-75,6,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,62,True
547,S-75,7,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,80,True
548,S-75,8,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,72,True
549,S-75,9,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,66,True
550,S-75,10,75,CR 38  CL 51,6.24657793,-75.55784281,LA CANDELARIA,50,41,False
551,S-83,1,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,32,False
552,S-83,2,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,30,False
553,S-83,3,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,62,True
554,S-83,4,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,69,True
555,S-83,5,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,39,False
556,S-83,6,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,72,True
557,S-83,7,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,73,True
558,S-83,8,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,58,True
559,S-83,9,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,42,False
560,S-83,10,83,CR 39  CL 7,6.20637267,-75.5686396,EL POBLADO,50,41,False
561,S-76,1,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,60,True
562,S-76,2,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,75,True
563,S-76,3,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,31,False
564,S-76,4,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,80,True
565,S-76,5,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,79,True
566,S-76,6,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,64,True
567,S-76,7,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,52,True
568,S-76,8,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,46,False
569,S-76,9,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,55,True
570,S-76,10,76,CR 39  CL 48,6.24371086,-75.56061065,LA CANDELARIA,50,37,False
571,S-77,1,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,58,True
572,S-77,2,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,55,True
573,S-77,3,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,39,False
574,S-77,4,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,55,True
575,S-77,5,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,63,True
576,S-77,6,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,80,True
577,S-77,7,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,70,True
578,S-77,8,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,36,False
579,S-77,9,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,33,False
580,S-77,10,77,CR 39  CL 49,6.24455173,-75.56013582,LA CANDELARIA,50,79,True
